eu_rank,company, country,industrial_sector,rnd_eur_million, rnd_1_year_growth_%,sales_eur_million,sales_1_year_growth_%,rnd_intensity_%,capex_eur_million,capex_1_year_growth_%,capex_int_%,profits_losses_eur_million,profits_1_year_growth_%,profitability_%,employees,employees_1_year_growth_%
173,AREVA,France,Electricity,152.0,-41.3,"4,199.0",6.2,3.6,646.0,-33.9,15.4,"-1,411.0",-33.5,-33.6,40,-5.0
174,ALSTOM,France,Industrial Engineering,151.0,-63.2,"6,881.0",-64.7,2.2,514.0,-32.0,7.5,228.0,-66.7,3.3,31,-64.7
175,BANCO POPULAR ESPANOL,Spain,Banks,148.0,190.2,"3,658.3",-11.0,4.0,0.0,,0.0,114.2,-69.4,3.1,15,-1.6
176,SPOTIFY,Luxembourg,Software & Computer Services,148.0,25.8,0.0,,,0.0,,,0.0,,,0,
177,ELEKTA,Sweden,Health Care Equipment & Services,147.5,-4.6,"1,221.1",3.5,12.1,20.3,-37.0,1.7,64.0,-39.3,5.2,4,-5.9
178,UMICORE,Belgium,Industrial Metals & Mining,145.7,-1.5,"9,697.7",-1.2,1.5,0.0,,0.0,223.2,-15.0,2.3,10,-26.6
179,VOESTALPINE,Austria,Industrial Metals & Mining,145.5,2.2,"11,068.7",-1.1,1.3,"1,284.3",21.0,11.6,877.9,3.7,7.9,46,4.2
180,MERZ,Germany,Pharmaceuticals & Biotechnology,145.5,1.8,0.0,,,0.0,,,0.0,,,0,
181,AGFA-GEVAERT,Belgium,Electronic & Electrical equipment,144.0,-1.4,"2,646.0",1.0,5.4,35.0,-2.8,1.3,161.0,20.1,6.1,10,-2.5
182,GAMELOFT,France,Software & Computer Services,143.9,24.1,256.2,12.7,56.2,0.0,,0.0,-9.3,-337.8,-3.6,6,-8.2
183,LINDE,Germany,Chemicals,143.0,17.2,"17,944.0",5.3,0.8,"1,894.0",-3.2,10.6,"1,987.0",11.0,11.1,65,-1.6
184,CARL BENNET,Sweden,Support Services,142.8,-3.2,"4,615.1",13.9,3.1,0.0,,0.0,436.7,10.2,9.5,22,4.1
185,SMITHS,UK,Electronic & Electrical equipment,141.6,-3.2,0.0,,,0.0,,,0.0,,,0,
186,MUNDIPHARMA RESEARCH,UK,Pharmaceuticals & Biotechnology,140.7,23.5,0.0,,,0.0,,,0.0,,,0,
187,ENI,Italy,Oil & Gas Producers,139.0,-25.3,"67,740.0",-27.3,0.2,"10,619.0",-0.6,15.7,"-1,662.0",-121.4,-2.5,29,-1.2
188,ADIDAS,Germany,Personal Goods,139.0,10.3,"16,915.0",16.4,0.8,464.0,-7.0,2.7,"1,059.0",20.1,6.3,56,3.4
189,EBERSPAECHER,Germany,Automobiles & Parts,138.2,0.1,0.0,,,0.0,,,0.0,,,0,
190,WARTSILA,Finland,Industrial Engineering,138.0,-15.9,"5,029.0",3.9,2.7,79.0,-20.2,1.6,609.0,27.4,12.1,19,6.4
191,INDIVIOR,UK,Pharmaceuticals & Biotechnology,135.9,28.7,931.4,-9.1,14.6,24.8,,2.7,317.8,-37.0,34.1,1,19.4
192,QIAGEN,The Netherlands,Pharmaceuticals & Biotechnology,135.2,-10.1,"1,176.6",-4.7,11.5,89.8,28.5,7.6,151.7,109.7,12.9,0,
193,GRUNDFOS,Denmark,Industrial Engineering,135.0,-12.1,365.6,-50.5,36.9,0.0,,0.0,24.9,14.1,6.8,3,-7.5
194,PRADA,Italy,Personal Goods,134.3,1.2,"3,547.8",-0.1,3.8,393.9,8.9,11.1,502.9,-28.3,14.2,12,3.8
195,TECHNICOLOR,France,Media,134.0,3.9,"3,652.0",9.6,3.7,51.0,-15.0,1.4,264.0,-12.6,7.2,17,17.7
196,ABENGOA,Spain,General Industrials,133.7,34.0,"5,755.5",-19.5,2.3,0.0,,0.0,-298.9,-128.5,-5.2,22,-9.9
197,KORBER,Germany,General Industrials,132.8,6.2,0.0,,,0.0,,,0.0,,,0,
198,GETINGE,Sweden,Health Care Equipment & Services,131.6,-0.1,"3,290.2",13.4,4.0,147.1,16.0,4.5,297.0,3.1,9.0,15,-2.1
199,LONDON STOCK EXCHANGE,UK,Financial Services,131.4,99.0,"3,110.8",135.3,4.2,41.0,87.0,1.3,631.4,99.4,20.3,6,18.3
200,VOITH,Germany,General Industrials,130.9,-1.0,"4,302.3",-19.5,3.0,0.0,,0.0,53.4,-75.8,1.2,20,-3.4
201,KION,Germany,Industrial Engineering,130.6,9.1,"5,097.9",9.0,2.6,365.5,15.5,7.2,432.5,23.3,8.5,24,3.7
202,LANXESS,Germany,Chemicals,130.0,-18.8,"7,902.0",-1.3,1.6,434.0,-29.3,5.5,554.0,165.1,7.0,16,-2.2
203,ALTANA,Germany,Chemicals,128.1,12.4,"2,059.3",5.5,6.2,0.0,,0.0,248.6,-5.7,12.1,6,0.5
204,HUSQVARNA,Sweden,Industrial Engineering,128.1,11.0,"3,936.0",10.1,3.3,112.0,-9.0,2.8,305.7,78.1,7.8,13,-10.3
205,MARKS & SPENCER,UK,General Retailers,127.8,-4.7,"14,367.7",2.4,0.9,494.5,-30.4,3.4,835.9,-11.7,5.8,83,-0.1
206,SICK,Germany,Electronic & Electrical equipment,125.9,8.5,0.0,,,0.0,,,0.0,,,0,
207,STORA ENSO,Finland,Forestry & Paper,124.0,19.2,"10,040.0",-1.7,1.2,77.0,13.2,0.8,"1,055.0",111.0,10.5,26,-5.6
208,SCA,Sweden,Forestry & Paper,122.7,6.8,"12,548.7",10.8,1.0,826.1,32.4,6.6,"1,321.1",10.9,10.5,44,0.5
209,LEONI,Germany,Electronic & Electrical equipment,122.3,9.7,"4,502.9",9.7,2.7,247.6,12.7,5.5,157.0,-16.7,3.5,74,8.9
210,HEIDELBERGER DRUCKMASCHINEN,Germany,Industrial Engineering,122.2,1.3,"2,511.7",7.6,4.9,61.9,5.9,2.5,117.5,-6.5,4.7,12,-3.7
211,ING GROEP,The Netherlands,Banks,122.0,-16.4,"16,843.0",7.6,0.7,0.0,,0.0,"6,172.0",66.5,36.6,54,1.9
212,GN STORE NORD,Denmark,Technology Hardware & Equipment,121.7,27.3,"1,130.2",14.5,10.8,34.0,-27.5,3.0,186.3,14.5,16.5,6,8.4
213,KONE,Finland,Industrial Engineering,121.7,18.0,"8,647.3",17.9,1.4,92.7,-5.4,1.1,"1,241.5",19.9,14.4,50,5.7
214,SPECTRIS,UK,Electronic & Electrical equipment,120.9,2.7,"1,619.8",1.4,7.5,35.4,-5.1,2.2,197.2,-14.1,12.2,8,4.9
215,ALLIED IRISH BANKS,Ireland,Banks,119.0,147.9,"2,678.0",4.6,4.4,0.0,,0.0,"1,914.0",72.3,71.5,10,-7.6
216,ARLA FOODS,Denmark,Food Producers,116.0,38.1,"10,262.0",-3.3,1.1,0.0,,0.0,378.0,21.6,3.7,19,-0.7
217,KRKA,Slovenia,Pharmaceuticals & Biotechnology,115.0,6.1,"1,164.6",-2.3,9.9,103.1,-40.8,8.8,198.9,-28.0,17.1,11,0.6
218,SENSATA TECHNOLOGIES HOLDING,The Netherlands,Electronic & Electrical equipment,113.6,50.5,0.0,,,0.0,,,0.0,,,0,
219,IMAGINATION TECHNOLOGIES,UK,Technology Hardware & Equipment,112.6,-33.2,192.4,-20.1,58.5,23.5,42.3,12.2,-113.6,890.6,-59.0,2,1.0
220,RICHTER GEDEON,Hungary,Pharmaceuticals & Biotechnology,111.6,-20.3,"1,170.4",3.3,9.5,88.8,-2.5,7.6,216.4,78.9,18.5,11,-1.2
221,GIESECKE & DEVRIENT,Germany,Support Services,111.1,-13.8,0.0,,,0.0,,,0.0,,,0,
222,RED BULL TECHNOLOGY,UK,Automobiles & Parts,110.0,-2.8,0.0,,,0.0,,,0.0,,,0,
223,METRO,Germany,General Retailers,110.0,-3.5,"59,219.0",-1.2,0.2,986.0,29.4,1.7,506.0,-47.6,0.9,227,-2.9
224,PENTAIR,UK,Industrial Engineering,109.9,2.0,"5,923.6",-8.4,1.9,123.4,3.6,2.1,162.8,-79.2,2.7,28,-2.8
225,HERAEUS,Germany,Industrial Metals & Mining,109.7,27.9,"12,929.8",22.7,0.8,0.0,,0.0,81.9,-58.2,0.6,13,0.3
226,UNIFY HOLDINGS,The Netherlands,Technology Hardware & Equipment,109.4,6.3,"1,240.8",-9.9,8.8,0.0,,0.0,-330.4,89.8,-26.6,6,-18.8
227,WEBASTO,Germany,Automobiles & Parts,108.9,-9.6,"2,942.2",19.1,3.7,0.0,,0.0,162.4,24.7,5.5,11,13.4
228,SPIRENT COMMUNICATIONS,UK,Technology Hardware & Equipment,108.7,2.5,438.2,4.4,24.8,23.8,-19.6,5.4,7.8,-63.7,1.8,2,1.6
229,HEIDELBERGCEMENT,Germany,Construction & Materials,108.0,4.7,"13,464.7",6.7,0.8,23.2,-97.5,0.2,"1,775.5",19.2,13.2,45,1.2
230,SOFTWARE,Germany,Software & Computer Services,106.4,-2.4,873.1,1.8,12.2,12.1,11.8,1.4,200.6,19.7,23.0,4,-1.9
231,BOREALIS,Austria,Chemicals,106.2,1.7,0.0,,,0.0,,,0.0,,,0,
232,BTG,UK,Pharmaceuticals & Biotechnology,105.1,13.0,609.1,21.7,17.3,8.4,-36.7,1.4,70.9,86.7,11.6,1,19.9
233,AMS,Austria,Technology Hardware & Equipment,104.9,50.4,623.1,34.2,16.8,80.1,14.2,12.9,147.0,39.6,23.6,2,17.4
234,VAILLANT,Germany,Industrial Engineering,104.9,5.4,0.0,,,0.0,,,0.0,,,0,
235,ORION OYJ,Finland,Pharmaceuticals & Biotechnology,103.4,1.6,"1,015.6",0.0,10.2,38.4,-25.4,3.8,268.0,-1.4,26.4,3,-1.4
236,ZUMTOBEL,Austria,Electronic & Electrical equipment,103.1,14.9,"1,356.5",3.3,7.6,58.4,-23.8,4.3,23.8,-42.0,1.8,7,-6.5
237,PHOENIX CONTACT,Germany,Electronic & Electrical equipment,102.4,4.3,0.0,,,0.0,,,0.0,,,0,
238,JAZZ PHARMACEUTICALS,Ireland,Pharmaceuticals & Biotechnology,101.3,29.4,"1,216.9",13.0,8.3,33.0,-1.1,2.7,466.8,159.8,38.4,1,4.6
239,CGG,France,"Oil Equipment, Services & Distribution",101.2,-30.3,"1,929.7",-32.1,5.2,133.7,-83.2,6.9,7.7,55.9,-52.2,7,-24.9
240,BARCO,Belgium,Electronic & Electrical equipment,100.8,11.8,"1,034.8",13.9,9.7,0.0,,0.0,31.4,14.1,3.0,3,-0.7
241,DURR,Germany,Industrial Engineering,99.2,73.9,"3,767.1",46.3,2.6,72.7,88.4,1.9,261.6,17.8,6.9,15,4.9
242,TRANSMISSIONS AND ENGINEERING SERVICES NETHERLANDS,The Netherlands,Industrial Engineering,98.7,1.8,0.0,,,0.0,,,0.0,,,0,
243,OLD MUTUAL,UK,Banks,98.0,0.0,"6,563.5",-69.3,1.5,0.0,,0.0,"1,753.2",-58.3,26.7,64,4.0
244,WILLIAM DEMANT,Denmark,Health Care Equipment & Services,97.4,12.2,"1,434.3",14.1,6.8,52.9,2.6,3.7,252.0,6.5,17.6,11,10.2
245,GEA,Germany,Industrial Engineering,96.1,5.1,"4,599.3",1.9,2.1,90.7,-3.3,2.0,316.9,-27.0,6.9,18,-3.9
246,RIO TINTO,UK,Mining,95.5,-7.1,"31,991.4",-26.9,0.3,"4,303.3",-42.6,13.5,"3,866.1",-67.7,12.1,55,-8.1
247,AUSTRIA TECHNOLOGIE & SYSTEMTECHNIK,Austria,Electronic & Electrical equipment,95.5,64.8,762.9,14.4,12.5,254.8,54.1,33.4,77.5,-13.1,10.2,9,14.7
248,KUKA,Germany,Industrial Engineering,94.6,48.3,"2,965.9",41.5,3.2,76.3,-2.7,2.6,133.0,-7.6,4.5,12,1.6
249,ENDO INTERNATIONAL,Ireland,Pharmaceuticals & Biotechnology,93.9,-33.7,"3,002.4",13.6,3.1,75.1,1.7,2.5,-160.0,-80.6,-5.3,6,26.6
250,LYONDELLBASELL INDUSTRIES,The Netherlands,Chemicals,93.7,-19.7,"30,158.9",-28.2,0.3,"1,339.2",-4.5,4.4,"5,373.4",5.7,17.8,13,-0.8
251,FINCANTIERI,Italy,Industrial Engineering,93.6,-11.2,"4,182.9",-4.9,2.2,121.9,-0.3,2.9,-151.3,-176.6,-3.6,20,-7.7
252,GROUPE SEB,France,Household Goods & Home Construction,92.7,7.5,"4,769.7",12.1,1.9,133.6,-28.8,2.8,371.3,21.0,7.8,26,0.4
253,SOPHOS,UK,Software & Computer Services,91.5,21.8,439.2,7.1,20.8,7.8,16.4,1.8,-30.2,961.3,-6.9,3,20.5
254,SMA SOLAR TECHNOLOGY,Germany,Alternative Energy,90.8,-25.5,999.6,24.1,9.1,17.6,-40.4,1.8,29.4,-117.1,2.9,4,-24.3
255,REPSOL YPF,Spain,Oil & Gas Producers,90.0,3.4,"39,582.0",-12.9,0.2,"2,905.0",11.5,7.3,-613.0,-39.2,-1.5,27,11.6
256,WINCOR NIXDORF,Germany,Software & Computer Services,89.3,-9.2,"2,427.0",-1.7,3.7,39.5,-17.3,1.6,21.9,-85.9,0.9,9,-1.1
257,STADA ARZNEIMITTEL,Germany,Pharmaceuticals & Biotechnology,89.0,7.2,"2,115.1",2.6,4.2,51.2,36.8,2.4,241.0,10.6,11.4,10,0.8
258,ANDRITZ,Austria,Industrial Engineering,88.5,5.0,"6,377.2",8.8,1.4,96.2,-9.6,1.5,375.4,23.8,5.9,25,-1.4
259,LEGO,Denmark,Leisure Goods,87.4,33.7,"4,811.8",25.2,1.8,0.0,,0.0,"1,646.6",26.3,34.2,17,37.4
260,TECHNIP,France,"Oil Equipment, Services & Distribution",86.1,4.2,"10,337.9",2.6,0.8,280.3,-22.1,2.7,335.6,-53.0,3.2,34,-10.1
261,CHRISTIAN DIOR,France,Personal Goods,86.0,17.8,"35,081.0",13.2,0.2,"1,663.0",-3.4,4.7,"5,999.0",1.9,17.1,123,4.2
262,HAGER,Germany,Industrial Engineering,85.6,7.2,0.0,,,0.0,,,0.0,,,0,
263,SALZGITTER,Germany,Industrial Metals & Mining,85.3,-4.3,"8,501.5",-6.0,1.0,421.0,42.9,5.0,110.2,23.3,1.3,25,-0.3
264,AVG TECHNOLOGIES,The Netherlands,Software & Computer Services,84.4,27.9,393.4,27.7,21.4,0.0,,0.0,67.9,3.6,17.3,1,
265,BENTELER INTERNATIONAL,Austria,Automobiles & Parts,84.1,4.1,0.0,,,0.0,,,0.0,,,0,
266,SNAM,Italy,"Gas, Water & Multi-utilities",84.0,16.7,"3,856.0",1.9,2.2,793.0,-13.5,20.6,"1,970.0",-3.2,51.1,6,3.8
267,NOVOMATIC,Austria,Travel & Leisure,82.2,8.9,0.0,,,0.0,,,0.0,,,0,
268,NEXANS,France,Electronic & Electrical equipment,82.0,9.3,"6,239.0",-2.6,1.3,176.0,9.3,2.8,-88.0,151.4,-1.4,27,1.8
269,VALLOUREC,France,Industrial Engineering,81.9,-14.4,"3,803.4",-33.3,2.2,268.1,-30.9,7.0,-692.3,19.3,-18.2,19,-16.6
270,TENARIS,Luxembourg,"Oil Equipment, Services & Distribution",81.7,-16.7,"6,522.2",-31.3,1.3,45.4,-22.0,0.7,547.2,-71.8,8.4,22,-21.8
271,ALFA LAVAL,Sweden,Industrial Engineering,81.5,-4.6,"4,325.2",13.3,1.9,73.3,11.8,1.7,622.1,22.5,14.4,17,-1.9
272,BIOTEST,Germany,Pharmaceuticals & Biotechnology,81.4,42.6,589.6,1.3,13.8,100.7,125.3,17.1,-71.1,-232.6,-12.1,2,5.2
273,LFB,France,Pharmaceuticals & Biotechnology,81.3,23.4,502.4,0.1,16.2,0.0,,0.0,12.0,-52.4,2.4,2,4.7
274,PERRIGO,Ireland,Pharmaceuticals & Biotechnology,81.0,-53.0,"2,543.9",-39.8,3.2,71.5,-43.2,2.8,284.8,-58.5,11.2,13,-1.5
275,PROXIMUS,Belgium,Mobile Telecommunications,81.0,-3.6,"5,944.0",-0.3,1.4,"1,000.0",5.2,16.8,783.0,-14.6,13.2,14,-0.7
276,PLAYTECH,UK,Software & Computer Services,81.0,66.3,630.1,37.9,12.9,27.3,8.6,4.3,148.6,16.0,23.6,5,29.9
277,ADVA,Germany,Technology Hardware & Equipment,79.7,17.8,441.9,30.3,18.0,7.9,11.3,1.8,26.8,220.3,6.1,2,2.2
278,CARGOTEC,Finland,Industrial Engineering,79.6,33.3,"3,729.3",11.1,2.1,66.7,1.2,1.8,211.1,70.2,5.7,11,1.3
279,INDUSTRIA DE TURBO PROPULSORES,Spain,Aerospace & Defense,79.4,0.4,0.0,,,0.0,,,0.0,,,0,
280,WM MORRISON SUPERMARKETS,UK,Food & Drug Retailers,78.9,-52.1,"21,944.7",-4.1,0.4,362.1,-30.9,1.6,295.4,-126.1,1.3,121,0.9
281,AMER SPORTS,Finland,Leisure Goods,77.7,2.0,"2,534.4",13.7,3.1,123.6,154.8,4.9,204.0,79.4,8.0,8,4.2
282,ASM INTERNATIONAL,The Netherlands,Technology Hardware & Equipment,77.4,18.5,669.6,22.7,11.6,0.0,,0.0,111.1,17.7,16.6,2,4.9
283,BOUYGUES,France,Construction & Materials,77.0,0.0,"32,428.0",-2.1,0.2,"2,028.0",35.0,6.3,"1,085.0",-6.4,3.3,120,-5.7
284,GFK,Germany,Support Services,76.8,22.5,"1,543.4",6.2,5.0,26.4,-29.0,1.7,106.4,53.9,6.9,13,0.8
285,RECORDATI,Italy,Pharmaceuticals & Biotechnology,76.7,-10.0,"1,047.7",6.1,7.3,31.2,40.5,3.0,279.6,20.6,26.7,4,0.2
286,ANGLO AMERICAN,UK,Mining,76.2,-17.8,"18,788.5",-24.4,0.4,"3,722.8",-32.2,19.8,867.1,-76.9,4.6,91,-4.2
287,PRYSMIAN,Italy,Electronic & Electrical equipment,76.0,-5.0,"7,361.0",7.6,1.0,204.0,42.7,2.8,413.0,45.9,5.6,19,-0.6
288,MONITISE,UK,Software & Computer Services,75.4,12.0,0.0,,,0.0,,,0.0,,,0,
289,RENISHAW,UK,Electronic & Electrical equipment,75.2,14.7,0.0,,,0.0,,,0.0,,,0,
290,STANDARD LIFE,UK,Banks,74.9,66.7,"3,032.7",-4.9,2.5,0.0,,0.0,0.0,,0.0,0,
291,KASPERSKY LABS,UK,Software & Computer Services,74.4,-22.3,583.1,-3.0,12.8,0.0,,0.0,83.7,87.7,14.4,3,7.9
292,NEXTER,France,Aerospace & Defense,74.3,-0.3,"1,070.8",2.2,6.9,0.0,,0.0,128.6,-6.0,12.0,3,-0.8
293,LAIRD,UK,Electronic & Electrical equipment,74.2,21.4,858.1,11.6,8.6,21.6,-29.3,2.5,30.6,-61.6,3.6,8,-5.0
294,SUEZ,France,"Gas, Water & Multi-utilities",74.0,0.0,"15,134.7",5.7,0.5,"1,276.5",18.6,8.4,979.6,-2.3,6.5,83,1.9
295,DEUTSCHE BAHN,Germany,Travel & Leisure,74.0,-7.5,"40,403.0",1.7,0.2,0.0,,0.0,-228.0,-114.2,-0.6,297,0.5
296,ICAP,UK,Financial Services,73.5,12.5,588.0,-0.5,12.5,0.0,,0.0,36.8,-42.6,6.3,4,-0.8
297,GW PHARMACEUTICALS,UK,Pharmaceuticals & Biotechnology,73.5,181.3,38.8,-5.0,189.1,24.4,147.0,62.8,-86.3,177.9,-222.3,0,44.4
298,MORPHOSYS,Germany,Pharmaceuticals & Biotechnology,73.2,40.2,106.2,66.0,68.9,1.4,-52.2,1.3,17.4,-396.1,16.4,0,10.9
299,ZUIVELCOOPERATIE FRIESLANDCAMPINA,The Netherlands,Food Producers,73.0,-6.4,"11,265.0",-0.7,0.6,0.0,,0.0,570.0,18.0,5.1,22,-0.5
300,CRITEO,France,Media,72.4,59.8,"1,215.4",33.9,6.0,69.4,55.6,5.7,70.1,43.8,5.8,2,12.9
301,EDENRED,France,Support Services,72.0,-47.8,"1,069.0",3.4,6.7,0.0,,0.0,339.0,8.0,31.7,6,0.6
302,KBC,Belgium,Banks,71.0,26.8,"7,179.0",6.4,1.0,0.0,,0.0,"2,534.0",4.7,35.3,36,0.0
303,IMI,UK,Industrial Engineering,70.8,0.4,"2,132.9",-7.1,3.3,96.1,-0.3,4.5,246.0,-33.8,11.5,12,-0.3
304,VEOLIA ENVIRONNEMENT,France,"Gas, Water & Multi-utilities",70.7,-31.8,"24,964.8",4.0,0.3,"1,347.3",-2.4,5.4,"1,209.8",-17.6,4.8,159,-11.5
305,ELRINGKLINGER,Germany,Automobiles & Parts,70.5,7.3,"1,507.3",13.7,4.7,176.1,19.8,11.7,135.2,-12.4,9.0,8,9.1
306,WIRECARD,Germany,Electronic & Electrical equipment,70.2,10.6,771.3,28.3,9.1,13.1,-82.5,1.7,172.1,30.8,22.3,2,31.4
307,BETFAIR,UK,Travel & Leisure,70.0,-0.8,0.0,,,0.0,,,0.0,,,0,
308,TI FLUID SYSTEMS,UK,Automobiles & Parts,69.5,23.7,"3,108.8",9.2,2.2,0.0,,0.0,202.2,45.0,6.5,22,-9.6
309,RSA INSURANCE,UK,Banks,69.4,2.0,"8,101.7",-5.6,0.9,0.0,,0.0,0.0,,0.0,0,
310,NEOPOST,France,Technology Hardware & Equipment,69.3,9.8,"1,190.4",6.9,5.8,45.3,2.7,3.8,208.1,-4.5,17.5,6,-1.0
311,QUINTILES,UK,Pharmaceuticals & Biotechnology,69.1,-6.8,884.1,-4.0,7.8,0.0,,0.0,212.8,18.6,24.1,2,0.1
312,GAMESA,Spain,Industrial Engineering,68.2,-9.9,"3,503.8",23.1,1.9,112.3,102.8,3.2,424.1,55.6,12.1,7,13.1
313,NEMETSCHEK,Germany,Software & Computer Services,67.3,23.1,285.3,30.6,23.6,7.6,115.0,2.7,51.6,16.6,18.1,2,12.4
314,KARL STORZ,Germany,Health Care Equipment & Services,66.4,13.0,0.0,,,0.0,,,0.0,,,0,
315,ALMIRALL,Spain,Pharmaceuticals & Biotechnology,66.3,-34.1,685.0,-12.9,9.7,12.5,-68.8,1.8,125.9,-75.1,18.4,2,-28.6
316,WUSTENROT & WURTTEMBERGISCHE,Germany,Banks,65.6,24.7,"3,924.3",1.1,1.7,0.0,,0.0,0.0,,0.0,0,
317,TATE & LYLE,UK,Food Producers,65.3,-27.3,"3,223.2",0.5,2.0,243.6,47.9,7.6,302.2,26.9,9.4,4,6.8
318,SOMFY,France,Electronic & Electrical equipment,64.6,20.5,"1,061.1",8.1,6.1,49.5,7.6,4.7,191.3,2.2,18.0,8,-2.1
319,BEKAERT,Belgium,Industrial Metals & Mining,64.6,9.0,"3,671.1",14.2,1.8,170.7,28.6,4.6,220.1,28.5,6.0,0,
320,CIRCASSIA,UK,Pharmaceuticals & Biotechnology,63.7,21.3,14.7,,433.3,0.3,-39.9,1.9,-91.9,47.3,-625.0,0,316.3
321,PHARMA MAR,Spain,Pharmaceuticals & Biotechnology,63.5,21.1,193.8,,32.8,9.2,,4.8,11.3,,5.8,0,
322,HUGO BOSS,Germany,Personal Goods,62.6,5.4,"2,808.7",9.2,2.2,154.3,47.7,5.5,447.7,-0.2,15.9,14,6.0
323,N BROWN,UK,General Retailers,62.3,-4.6,"1,184.9",2.2,5.3,16.5,-18.8,1.4,116.7,-1.7,9.8,3,-13.0
324,AHOLD,The Netherlands,Food & Drug Retailers,62.0,-18.4,"38,203.0",16.6,0.2,804.0,9.8,2.1,"1,318.0",3.5,3.4,236,4.0
325,CROSS INDUSTRIES,Austria,Software & Computer Services,60.5,29.0,0.0,,,115.7,"11,038.2",,112.6,"9,935.0",,5,498.3
326,NKT,Denmark,Electronic & Electrical equipment,60.4,45.4,"2,223.6",4.2,2.7,39.0,19.4,1.8,34.2,-49.6,1.5,9,-2.0
327,TIETO,Finland,Software & Computer Services,60.0,20.0,"1,460.1",-4.1,4.1,0.0,,0.0,119.5,105.3,8.2,13,-4.6
328,WILO,Germany,Industrial Engineering,59.5,22.3,0.0,,,0.0,,,0.0,,,0,
329,COLOPLAST,Denmark,Health Care Equipment & Services,59.4,13.6,"1,870.5",11.9,3.2,78.4,15.4,4.2,609.9,9.4,32.6,10,5.1
330,SARTORIUS,Germany,Electronic & Electrical equipment,59.3,7.2,"1,114.8",25.1,5.3,111.4,29.4,10.0,202.7,63.9,18.2,6,-2.1
331,XTRION,Belgium,Technology Hardware & Equipment,58.8,13.5,0.0,,,0.0,,,0.0,,,0,
332,E.ON,Germany,"Gas, Water & Multi-utilities",58.0,20.8,"116,218.0",4.2,0.0,"3,852.0",-3.6,3.3,"-5,250.0","2,578.6",-4.5,56,-3.4
333,KSB,Germany,Industrial Engineering,58.0,19.2,"2,334.8",7.0,2.5,75.8,-0.9,3.2,104.5,19.2,4.5,16,-0.7
334,NATS,UK,Industrial Transportation,57.8,13.9,"1,222.5",-2.6,4.7,0.0,,0.0,96.1,-69.0,7.9,4,-4.1
335,PARROT,France,Technology Hardware & Equipment,57.8,-2.3,326.3,33.8,17.7,13.3,-29.6,4.1,2.1,245.2,0.6,1,1.3
336,VECTURA,UK,Pharmaceuticals & Biotechnology,57.3,16.6,98.0,24.1,58.5,2.0,7.1,2.1,-6.9,-27.1,-7.1,0,11.1
337,KOENIG & BAUER,Germany,Industrial Engineering,57.2,4.4,"1,025.1",-6.8,5.6,22.5,22.3,2.2,22.8,70.1,2.2,5,-8.4
338,PUMA,Germany,Personal Goods,56.7,22.7,"3,387.4",14.0,1.7,79.0,8.8,2.3,96.2,-24.8,2.8,11,0.7
339,HALMA,UK,Electronic & Electrical equipment,56.1,19.1,"1,099.6",11.2,5.1,30.5,1.1,2.8,190.5,3.9,17.3,6,5.2
340,EXPERIAN,UK,Support Services,56.0,-12.9,"4,179.3",-5.4,1.3,62.5,6.3,1.5,975.5,-8.5,23.3,17,0.0
341,DE LONGHI,Italy,Household Goods & Home Construction,55.7,11.5,"1,891.1",9.5,2.9,43.7,-17.1,2.3,259.2,14.0,13.7,6,-4.1
342,SWEDISH ORPHAN BIOVITRUM,Sweden,Pharmaceuticals & Biotechnology,55.6,2.4,351.3,23.8,15.8,3.0,19.8,0.8,16.3,729.0,4.6,1,14.1
343,ESS,Sweden,Pharmaceuticals & Biotechnology,55.5,-21.2,1.5,-28.1,"3,601.0",0.0,,0.0,-66.9,-21.2,"-4,342.9",0,-2.4
344,GRAMMER,Germany,Automobiles & Parts,55.1,-2.3,"1,425.7",4.4,3.9,37.8,12.0,2.7,42.7,-25.0,3.0,11,6.5
345,BOLIDEN,Sweden,Mining,54.7,27.0,"4,379.1",9.1,1.2,394.8,4.2,9.0,390.7,30.1,8.9,5,-0.1
346,BAVARIAN NORDIC,Denmark,Pharmaceuticals & Biotechnology,54.6,-15.0,137.2,-16.1,39.7,3.8,-46.0,2.8,0.2,-90.5,0.2,0,-3.1
347,JUNGHEINRICH,Germany,Industrial Engineering,54.5,8.5,"2,753.9",10.3,2.0,98.2,2.0,3.6,213.4,10.9,7.7,14,11.3
348,DMG MORI AG,Germany,Industrial Engineering,54.1,4.4,"2,304.7",3.4,2.3,124.0,11.2,5.4,188.5,-0.7,8.2,7,4.1
349,SIMCORP,Denmark,Software & Computer Services,53.9,9.0,277.9,15.3,19.4,2.0,-1.2,0.7,71.0,24.1,25.6,1,1.5
350,PAUL HARTMANN,Germany,Health Care Equipment & Services,53.7,9.1,"1,941.0",4.2,2.8,73.8,1.9,3.8,114.6,-11.6,5.9,10,1.3
351,NORDEX,Germany,Alternative Energy,53.7,0.5,"2,430.1",40.1,2.2,78.7,2.2,3.2,128.7,104.7,5.3,3,14.3
352,EGO BLANC UND FISCHER &,Germany,Household Goods & Home Construction,53.2,11.3,0.0,,,0.0,,,0.0,,,0,
353,SOGEFI,Italy,Automobiles & Parts,52.5,-6.7,"1,499.1",11.1,3.5,51.3,21.3,3.4,76.7,16.8,5.1,7,0.5
